p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,Chr,start,end,strand,gene_anno
1.9875851863506386e-5,1.468258721504145,0.115,0.036,0.46080174960353204,7,Caacu.v4.17G000590,Chr17,1029233,1043688,-,Mitochondrial substrate carrier family protein
2.0756039447747097e-5,1.7058603062439648,0.08,0.02,0.4812080185565687,7,Caacu.v4.15G010560,Chr15,14698789,14700707,-,UDP-Glycosyltransferase superfamily protein
2.2675245531448477e-5,1.2025420352919924,0.142,0.05,0.5257028924011015,7,Caacu.v4.4G017060,Chr4,19653686,19655257,-,Protein of unknown function (DUF179)
2.2693315451336704e-5,2.2055208998002893,0.044,0.007,0.5261218254237902,7,Caacu.v4.8G008120,Chr8,9525391,9528481,+,C2H2-like zinc finger protein
2.420594116616429e-5,2.6659186963274406,0.08,0.021,0.5611905399963529,7,Caacu.v4.19G004880,Chr19,8638781,8645127,+,Major facilitator superfamily protein
2.4543353446808996e-5,1.6311571747863887,0.08,0.02,0.5690131063108198,7,Caacu.v4.1G034020,Chr1,36583047,36589954,-,peroxiredoxin IIF
2.497580587766631e-5,2.327698879148736,0.035,0.005,0.5790390834678157,7,Caacu.v4.10G004470,Chr10,4475618,4481247,-,RNA-binding CRS1 / YhbY (CRM) domain-containing protein
2.5492741964831533e-5,2.0219553384493554,0.035,0.005,0.5910237297126543,7,Caacu.v4.5G010660,Chr5,8640349,8649311,+,Leucine-rich repeat protein kinase family protein
2.5509816577939926e-5,0.8426041275474937,0.097,0.028,0.5914195875429592,7,Caacu.v4.4G015250,Chr4,18203819,18204996,-,hypothetical protein
2.556741724484496e-5,1.7651336454564577,0.035,0.005,0.5927550014044856,7,Caacu.v4.9G010340,Chr9,14468390,14480032,-,phosphatidic acid phosphohydrolase
2.5754391964931806e-5,1.1348746824069922,0.15,0.055,0.597089823314979,7,Caacu.v4.15G011850,Chr15,15635102,15636375,-,Ribosomal protein S25 family protein
2.586819658090684e-5,1.722522128197276,0.035,0.005,0.5997282695317442,7,Caacu.v4.9G004980,Chr9,9426297,9431531,+,wall associated kinase-like
2.8574218096957108e-5,1.7398723895847321,0.053,0.01,0.6624646723598536,7,Caacu.v4.2G007620,Chr2,5924159,5950300,-,Leucine-rich repeat protein kinase family protein
2.8698896692152627e-5,0.6545779466568762,0.637,0.459,0.6653552209108665,7,Caacu.v4.11G005970,Chr11,7980342,7981695,+,light-harvesting chlorophyll-protein complex II subunit B1
2.95771071457872e-5,1.9969421167339931,0.062,0.013,0.6857156520679304,7,Caacu.v4.20G001460,Chr20,1027818,1031931,+,conserved hypothetical protein
2.977647176896347e-5,1.5806848396894568,0.053,0.01,0.6903377214916491,7,Caacu.v4.4G020300,Chr4,21931137,21935263,+,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
2.9863157085058152e-5,1.2342746935532611,0.071,0.017,0.6923474338599882,7,Caacu.v4.8G007760,Chr8,9150248,9158793,-,Transport protein particle (TRAPP) component
3.4317847585802003e-5,2.304852024306094,0.044,0.008,0.7956249784292336,7,Caacu.v4.4G001180,Chr4,2446702,2456848,-,Chaperone DnaJ-domain superfamily protein
3.6023203697064604e-5,2.33787786033117,0.053,0.011,0.8351619545127458,7,Caacu.v4.9G008890,Chr9,13336607,13340703,-,FAD/NAD(P)-binding oxidoreductase family protein
3.6123220859283274e-5,0.8645160375525824,0.265,0.126,0.8374807524016235,7,Caacu.v4.4G017580,Chr4,20020977,20024598,+,Ribosomal protein S4
3.681131570493918e-5,1.3060817290110291,0.097,0.029,0.8534335433033099,7,Caacu.v4.4G007690,Chr4,11885446,11893882,-,general regulatory factor
3.700820805816654e-5,0.8564291152498962,0.575,0.405,0.8579982956205331,7,Caacu.v4.17G004840,Chr17,9149208,9150800,-,Kunitz family trypsin and protease inhibitor protein
3.8624488512625346e-5,0.4309685884496792,0.876,0.767,0.895470141676706,7,Caacu.v4.8G009160,Chr8,10746198,10747766,-,Ribulose bisphosphate carboxylase (small chain) family protein
4.068637116412315e-5,1.478039236117151,0.088,0.025,0.9432728290690311,7,Caacu.v4.1G029590,Chr1,33360605,33362884,-,hypothetical protein
4.463061664559807e-5,3.0265414612762385,0.027,0.003,1,7,Caacu.v4.8G001920,Chr8,2285124,2293480,-,glutamate receptor 2.7
4.463062050194209e-5,2.719470759021707,0.027,0.003,1,7,Caacu.v4.15G009000,Chr15,13510595,13512139,+,EXORDIUM like
4.510990600612622e-5,2.9226778538950735,0.027,0.003,1,7,Caacu.v4.4G001740,Chr4,3088046,3091975,-,catalytic LigB subunit of aromatic ring-opening dioxygenase family
4.792445743928409e-5,1.982143361653598,0.071,0.018,1,7,Caacu.v4.9G006700,Chr9,11217123,11221974,-,laccase
4.8501280561869746e-5,2.555215721293058,0.044,0.008,1,7,Caacu.v4.11G008020,Chr11,10315990,10319285,-,"Nucleic acid-binding, OB-fold-like protein"
4.9015097044352085e-5,1.3582634319491396,0.15,0.058,1,7,Caacu.v4.14G003340,Chr14,2294266,2295281,+,Ribosomal protein S5 domain 2-like superfamily protein
5.088262306895698e-5,0.9370687664480881,0.239,0.111,1,7,Caacu.v4.15G011110,Chr15,15082878,15088734,-,"cytochrome b6f complex subunit (petM), putative"
5.2043172542389464e-5,1.940272128729069,0.088,0.026,1,7,Caacu.v4.18G012520,Chr18,12537770,12541741,+,rubredoxin family protein
5.246706651185502e-5,1.9731338949500692,0.053,0.011,1,7,Caacu.v4.6G018320,Chr6,18151780,18163283,-,conserved hypothetical protein
5.2621101772713964e-5,1.397064701841642,0.044,0.009,1,7,Caacu.v4.12G000320,Chr12,317531,327957,+,Ribosomal RNA-processing protein 7 (RRP7) C-terminal domain containing protein
5.262126486940298e-5,1.8462995968041513,0.053,0.011,1,7,Caacu.v4.15G011800,Chr15,15595744,15598653,-,Adenine nucleotide alpha hydrolases-like superfamily protein
5.319034089934512e-5,1.9847568270745386,0.053,0.011,1,7,Caacu.v4.17G000450,Chr17,834950,839534,-,hypothetical protein
5.3242364632491406e-5,1.76553880197172,0.053,0.011,1,7,Caacu.v4.1G018890,Chr1,24523393,24539637,+,basic region/leucine zipper transcription factor
5.450545454362351e-5,1.4690518860585333,0.062,0.014,1,7,Caacu.v4.6G020180,Chr6,19788384,19798506,+,Major facilitator superfamily protein
5.773245153763901e-5,0.7528687452727749,0.177,0.077,1,7,Caacu.v4.17G002300,Chr17,4829362,4882630,-,chromatin remodeling
5.7792588280111593e-5,1.402816286166843,0.08,0.021,1,7,Caacu.v4.6G008190,Chr6,7196634,7200797,+,conserved hypothetical protein
6.0022491597140886e-5,0.9328124744823915,0.177,0.072,1,7,Caacu.v4.8G009430,Chr8,11059011,11061057,-,Eukaryotic aspartyl protease family protein
6.119315885340605e-5,0.6907999435924816,0.46,0.276,1,7,Caacu.v4.16G010940,Chr16,10879439,10882298,-,light harvesting complex photosystem II
6.153383156835315e-5,4.952365808643811,0.018,0.001,1,7,Caacu.v4.7G001930,Chr7,5976623,5978685,+,dgd1 suppressor
6.276323113974558e-5,3.8405383043674086,0.018,0.001,1,7,Caacu.v4.3G015670,Chr3,14232505,14235398,-,RNI-like superfamily protein
6.338663153314524e-5,3.5174155097532465,0.018,0.001,1,7,Caacu.v4.8G008250,Chr8,9675987,9688382,+,Calcium-dependent lipid-binding (CaLB domain) family protein
6.370052007300206e-5,2.816585111628452,0.018,0.001,1,7,Caacu.v4.1G014140,Chr1,20405911,20411336,-,histone acetyltransferase of the GNAT family
6.370052007300206e-5,3.218337554469886,0.018,0.001,1,7,Caacu.v4.21G009530,Chr21,10947737,10952689,+,methyl-CPG-binding domain
6.401587955353225e-5,2.519926502866231,0.018,0.001,1,7,Caacu.v4.8G007370,Chr8,8833049,8837157,+,Leucine-rich repeat transmembrane protein kinase family protein
6.401587955353225e-5,2.966609179357566,0.018,0.001,1,7,Caacu.v4.15G010800,Chr15,14850155,14856422,-,hypothetical protein
6.465103720274211e-5,2.2112545182332,0.018,0.001,1,7,Caacu.v4.1G018260,Chr1,24036964,24040136,+,Tetratricopeptide repeat (TPR)-like superfamily protein
6.498711140231702e-5,1.724276018232743,0.062,0.014,1,7,Caacu.v4.8G011990,Chr8,13589242,13590910,-,NAD(P)-binding Rossmann-fold superfamily protein
7.078806907359695e-5,1.3509633434348665,0.062,0.014,1,7,Caacu.v4.12G008890,Chr12,14269839,14276052,+,Forkhead-associated (FHA) domain-containing protein 
7.124740846026254e-5,2.6083495899834284,0.035,0.005,1,7,Caacu.v4.10G004420,Chr10,4411972,4416520,+,AT hook motif-containing protein
7.297077410835976e-5,2.314598106486844,0.035,0.005,1,7,Caacu.v4.18G004460,Chr18,3755470,3763391,+,biotin F
7.407077942486943e-5,1.963806491894305,0.035,0.006,1,7,Caacu.v4.11G008320,Chr11,10608128,10610758,-,Concanavalin A-like lectin protein kinase family protein
7.447918396319062e-5,2.2153167702031094,0.044,0.008,1,7,Caacu.v4.3G011480,Chr3,9631083,9637119,+,Dynamin related protein 5A
7.705835493468724e-5,1.7203988612418457,0.044,0.008,1,7,Caacu.v4.2G000140,Chr2,150224,164484,+,ABC transporter
7.756230673911212e-5,0.9385717476948761,0.186,0.081,1,7,Caacu.v4.7G010010,Chr7,15477470,15480892,+,Ribosomal protein S4 (RPS4A) family protein
7.764411638634853e-5,1.4460338578784815,0.088,0.026,1,7,Caacu.v4.1G023030,Chr1,28245741,28249468,+,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
8.674837500565247e-5,0.8996901891081235,0.15,0.058,1,7,Caacu.v4.14G007620,Chr14,5973771,5976187,-,hypothetical protein
8.987828895361013e-5,1.7576579090708728,0.071,0.018,1,7,Caacu.v4.2G003220,Chr2,2351709,2356596,+,resistance to phytophthora
9.004286673397709e-5,1.8414208244873325,0.115,0.04,1,7,Caacu.v4.16G004140,Chr16,3851203,3854447,-,Ribosomal protein S11 family protein
9.120023093623874e-5,2.0446942853964605,0.053,0.011,1,7,Caacu.v4.17G000670,Chr17,1115132,1117216,+,myb domain protein
9.488407482929658e-5,1.6487077207831842,0.088,0.026,1,7,Caacu.v4.5G001150,Chr5,839850,845483,-,ABI-1-like
9.70600749558902e-5,2.74894009608522,0.027,0.003,1,7,Caacu.v4.13G011730,Chr13,12896082,12903398,-,P-type ATPase of Arabidopsis
9.80257078197174e-5,2.534015089575809,0.027,0.003,1,7,Caacu.v4.2G030830,Chr2,34578350,34584483,-,Far-red impaired responsive (FAR1) family protein
9.80257078197174e-5,2.3410865457295946,0.027,0.003,1,7,Caacu.v4.7G009610,Chr7,15172404,15178801,+,phosphatidylinositol-speciwc phospholipase C4
9.965257568504687e-5,1.835803449055227,0.062,0.015,1,7,Caacu.v4.13G006480,Chr13,5331019,5337862,+,laccase
1.0336961233567226e-4,2.178566032079194,0.044,0.008,1,7,Caacu.v4.11G010930,Chr11,12626002,12626648,+,Petal formation-expressed domain containing protein
1.049844743590392e-4,2.2120482383150355,0.062,0.015,1,7,Caacu.v4.1G034080,Chr1,36637426,36644378,+,BTB-POZ and MATH domain
1.091860284884207e-4,1.6518769565157991,0.088,0.027,1,7,Caacu.v4.1G012420,Chr1,18797763,18798660,-,conserved hypothetical protein
1.0970813937698967e-4,1.6468694822765415,0.044,0.008,1,7,Caacu.v4.9G009850,Chr9,14070802,14073472,+,VIER F-box proteine
1.1106492592485829e-4,2.760272290228388,0.035,0.006,1,7,Caacu.v4.16G000490,Chr16,584741,591468,-,histidine acid phosphatase family protein
1.1291355691799155e-4,2.734514146479973,0.035,0.006,1,7,Caacu.v4.5G004850,Chr5,3742423,3744572,+,P-loop containing nucleoside triphosphate hydrolases superfamily protein
1.1392243941330895e-4,0.6590433937899334,0.221,0.101,1,7,Caacu.v4.10G011840,Chr10,14946277,14950372,-,GDSL-like Lipase/Acylhydrolase superfamily protein
1.139363848582999e-4,2.2431675968546987,0.053,0.012,1,7,Caacu.v4.3G011800,Chr3,9975775,9978190,+,Basic-leucine zipper (bZIP) transcription factor family protein
1.1433996245314223e-4,1.4664563337483427,0.088,0.027,1,7,Caacu.v4.20G010240,Chr20,11032045,11033481,-,myb domain protein
1.1623645005159719e-4,2.0797983494794,0.053,0.012,1,7,Caacu.v4.3G015880,Chr3,14476749,14479178,+,Protein of unknown function (DUF789)
1.1884026881972822e-4,1.9613817887460891,0.071,0.019,1,7,Caacu.v4.3G011790,Chr3,9955616,9973297,+,Apoptosis inhibitory protein 5 (API5)
1.194350403792664e-4,0.9344797424586115,0.124,0.045,1,7,Caacu.v4.4G018780,Chr4,20985502,20989972,-,ADP-ribosylation factor A1F
1.2486945525784328e-4,1.0202971300354449,0.159,0.065,1,7,Caacu.v4.1G038640,Chr1,40135632,40136677,-,conserved hypothetical protein
1.285839596747813e-4,0.9206684781564147,0.186,0.081,1,7,Caacu.v4.2G018060,Chr2,23990541,23997895,-,Pyridine nucleotide-disulphide oxidoreductase family protein
1.3074149761982257e-4,1.088582443199049,0.097,0.031,1,7,Caacu.v4.1G018360,Chr1,24120263,24133110,-,Protein of unknown function (DUF3464)
1.4352393258159802e-4,1.3483091782265126,0.071,0.019,1,7,Caacu.v4.S020690,scf_135,51008,52473,-,ribosomal protein L2
1.4531451862318236e-4,0.8238072022571123,0.204,0.101,1,7,Caacu.v4.21G011730,Chr21,12635757,12639007,-,Zinc-binding ribosomal protein family protein
1.4628712009439346e-4,2.069634450771722,0.044,0.009,1,7,Caacu.v4.19G008530,Chr19,11673962,11675505,-,hypothetical protein
1.4735912187854974e-4,0.7989203139909029,0.434,0.264,1,7,Caacu.v4.5G005550,Chr5,4313460,4314338,-,Photosystem II 5 kD protein
1.4963586693367837e-4,1.9107287525774206,0.044,0.009,1,7,Caacu.v4.4G005720,Chr4,9760255,9762882,+,Duplicated homeodomain-like superfamily protein
1.5599095125263602e-4,0.8436692703976003,0.071,0.019,1,7,Caacu.v4.12G008330,Chr12,13692831,13698126,+,Maf-like protein
1.574829825108692e-4,1.7391831433781908,0.053,0.012,1,7,Caacu.v4.2G005710,Chr2,4397292,4402567,+,conserved hypothetical protein
1.590971048570709e-4,1.3697758736680905,0.062,0.015,1,7,Caacu.v4.2G019570,Chr2,25452124,25454620,+,ubiquitin
1.5934803829877444e-4,1.5937406250570882,0.088,0.027,1,7,Caacu.v4.20G010670,Chr20,11598941,11606678,+,ADP-glucose pyrophosphorylase family protein
1.6017585990496337e-4,0.5662545322718189,0.487,0.307,1,7,Caacu.v4.18G007400,Chr18,6277384,6281793,+,rubisco activase
1.602882447564283e-4,1.673488422280407,0.053,0.012,1,7,Caacu.v4.4G010700,Chr4,14612305,14625513,-,extra-large G-protein
1.701818777800461e-4,0.7855823133899396,0.619,0.47,1,7,Caacu.v4.17G004810,Chr17,9129284,9130180,-,Kunitz family trypsin and protease inhibitor protein
1.74918231279554e-4,1.3374240597675418,0.106,0.036,1,7,Caacu.v4.11G008870,Chr11,11112050,11119388,-,"Signal transduction histidine kinase, hybrid-type, ethylene sensor"
1.7917461765576588e-4,1.0620464356745476,0.115,0.041,1,7,Caacu.v4.6G005930,Chr6,5377345,5379054,+,"microsomal glutathione s-transferase, putative"
1.8338563025657715e-4,3.373963222021323,0.027,0.004,1,7,Caacu.v4.16G011870,Chr16,12291554,12298757,+,Protein of unknown function (DUF567)
1.8537321013108765e-4,3.2984281874369232,0.027,0.004,1,7,Caacu.v4.13G002180,Chr13,1627425,1632139,+,MATE efflux family protein
1.8628194270892004e-4,2.2621132053808073,0.062,0.016,1,7,Caacu.v4.8G004550,Chr8,6203297,6211296,-,Protein phosphatase 2C family protein
1.8720282123814674e-4,2.175983966531585,0.053,0.012,1,7,Caacu.v4.7G008220,Chr7,14137441,14141132,-,Protein of unknown function (DUF506) 
1.8755084690064676e-4,0.8578840768173286,0.097,0.032,1,7,Caacu.v4.1G007610,Chr1,13857494,13865443,+,hypothetical protein
1.8812849190531067e-4,0.7113911841034459,0.027,0.007,1,7,Caacu.v4.4G004270,Chr4,7806189,7821797,-,proton gradient regulation
1.9034269031364384e-4,1.5088779487441395,0.035,0.006,1,7,Caacu.v4.2G022500,Chr2,27709084,27717769,-,adenosine-5'-phosphosulfate (APS) kinase
1.9072537047658362e-4,0.7192207931304919,0.681,0.519,1,7,Caacu.v4.11G005950,Chr11,7966482,7972944,-,light-harvesting chlorophyll-protein complex II subunit B1
1.9234254142100912e-4,2.545763345862383,0.027,0.004,1,7,Caacu.v4.1G033700,Chr1,36336650,36340796,+,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
1.9234254142100912e-4,2.216081193952216,0.027,0.004,1,7,Caacu.v4.3G002120,Chr3,1841516,1845374,-,hypothetical protein
1.953184864019286e-4,1.9289281151209812,0.027,0.004,1,7,Caacu.v4.2G016350,Chr2,22241655,22250641,+,potassium channel tetramerisation domain-containing protein / pentapeptide repeat-containing protein
1.9767917848981004e-4,1.6369666896737878,0.053,0.012,1,7,Caacu.v4.12G009160,Chr12,14551057,14552396,-,conserved hypothetical protein
1.9867909376529807e-4,1.4209871316057219,0.062,0.016,1,7,Caacu.v4.9G004260,Chr9,8449779,8453667,+,Acyl-CoA N-acyltransferases (NAT) superfamily protein
2.000005812721322e-4,2.071097421680821,0.044,0.009,1,7,Caacu.v4.5G008790,Chr5,6865383,6869820,-,terpene synthase
2.0087857822713665e-4,1.8183703180699908,0.097,0.031,1,7,Caacu.v4.18G010890,Chr18,10897926,10902843,-,RING/U-box superfamily protein
2.0200448524434315e-4,2.010028924256214,0.044,0.009,1,7,Caacu.v4.5G009730,Chr5,7785907,7800265,-,Guanylate-binding family protein
2.1051730087201105e-4,0.7957985330626012,0.372,0.221,1,7,Caacu.v4.11G005960,Chr11,7977694,7979096,-,light-harvesting chlorophyll-protein complex II subunit B1
2.1899307466532482e-4,0.5863798214226295,0.478,0.311,1,7,Caacu.v4.17G004850,Chr17,9166936,9167925,-,Kunitz family trypsin and protease inhibitor protein
2.2680064425814202e-4,1.5445019241802274,0.071,0.02,1,7,Caacu.v4.1G006350,Chr1,11759651,11764028,-,Ubiquitin-like superfamily protein
2.2909140535400362e-4,3.847955832775111,0.018,0.002,1,7,Caacu.v4.2G031830,Chr2,35445838,35446681,-,Ankyrin repeat family protein
2.295837548947664e-4,3.5337586417048383,0.018,0.002,1,7,Caacu.v4.1G036680,Chr1,38619925,38626131,+,PAS domain-containing protein tyrosine kinase family protein
2.3106688345455535e-4,3.792453234662831,0.018,0.001,1,7,Caacu.v4.4G012920,Chr4,16363468,16373582,+,Protein of unknown function (DUF630 and DUF632)
2.320606069158336e-4,3.2018338797906942,0.018,0.001,1,7,Caacu.v4.20G010430,Chr20,11287427,11292137,-,DegP protease
2.320606069158336e-4,3.4406566857100165,0.018,0.002,1,7,Caacu.v4.2G008280,Chr2,6614767,6616477,-,Protein of unknown function (DUF640)
2.3305833987215995e-4,3.0089200051329197,0.018,0.002,1,7,Caacu.v4.8G006040,Chr8,7634994,7637856,-,SPX domain gene
2.3406009730255563e-4,2.828390272856396,0.018,0.002,1,7,Caacu.v4.3G003240,Chr3,2712363,2713561,-,conserved hypothetical protein
2.3406009730255563e-4,3.340774578151292,0.018,0.002,1,7,Caacu.v4.13G011660,Chr13,12678953,12700126,-,"myosin, putative"
2.3406009730255563e-4,3.121170647624177,0.018,0.002,1,7,Caacu.v4.21G002880,Chr21,4454451,4460135,-,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
2.350658942368125e-4,2.482057242101507,0.018,0.001,1,7,Caacu.v4.21G004350,Chr21,6299238,6302056,+,PLANT CADMIUM RESISTANCE
2.350658942368125e-4,2.979853625743483,0.018,0.002,1,7,Caacu.v4.1G002770,Chr1,6648482,6653770,+,Protein kinase superfamily protein
2.3607574575564304e-4,2.601328909438176,0.018,0.002,1,7,Caacu.v4.1G020840,Chr1,26300020,26301049,+,Integrase-type DNA-binding superfamily protein
2.3607574575564304e-4,2.6528807183879968,0.018,0.002,1,7,Caacu.v4.4G020520,Chr4,22091382,22092520,-,Ubiquitin-like superfamily protein
2.3607574575564304e-4,2.679536319017787,0.018,0.002,1,7,Caacu.v4.S011800,scf_77,11322,13884,+,RNA polymerase subunit alpha
2.370896669908315e-4,2.316074945412816,0.018,0.002,1,7,Caacu.v4.5G000570,Chr5,417335,417922,-,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
2.3807576819968933e-4,4.019734526171852,0.035,0.003,1,7,Caacu.v4.2G016180,Chr2,22041878,22048506,+,microfibrillar-associated protein-related
2.4455215847234575e-4,0.9659628140141776,0.106,0.037,1,7,Caacu.v4.1G030850,Chr1,34279100,34280565,-,proton gradient regulation
2.4765066196186355e-4,1.352047148734692,0.062,0.016,1,7,Caacu.v4.16G004950,Chr16,4549628,4554424,-,N-terminal C2 in EEIG1 and EHBP1 proteins domain containing protein
2.579066180621058e-4,1.3104996512499016,0.133,0.053,1,7,Caacu.v4.2G025200,Chr2,29967359,29968072,+,hypothetical protein
2.582989941628642e-4,0.6737255009476117,0.195,0.105,1,7,Caacu.v4.20G011910,Chr20,12817512,12820944,+,basic transcription factor
2.5921900112615997e-4,2.9651203029916564,0.035,0.006,1,7,Caacu.v4.16G005920,Chr16,5397886,5401783,-,TRAF-like superfamily protein
2.640836914409518e-4,2.4472708571591566,0.035,0.006,1,7,Caacu.v4.3G000530,Chr3,657728,663604,+,Ypt/Rab-GAP domain of gyp1p superfamily protein
2.646679858363266e-4,2.040600559650598,0.044,0.009,1,7,Caacu.v4.20G012020,Chr20,12932414,12950516,-,cyclic nucleotide-binding transporter
